ID	LLDeep_0001	LLDeep_0003	LLDeep_0010	LLDeep_0011	LLDeep_0012	LLDeep_0015	LLDeep_0018	LLDeep_0021	LLDeep_0022	LLDeep_0024	LLDeep_0026	LLDeep_0027	LLDeep_0028	LLDeep_0029	LLDeep_0030	LLDeep_0033	LLDeep_0034	LLDeep_0037	LLDeep_0039	LLDeep_0043	LLDeep_0047	LLDeep_0052	PRISM_7122	PRISM_7147	PRISM_7150	PRISM_7153	PRISM_7184	PRISM_7238	PRISM_7406	PRISM_7408	PRISM_7421	PRISM_7445	PRISM_7486	PRISM_7496	PRISM_7506	PRISM_7547	PRISM_7658	PRISM_7662	PRISM_7744	PRISM_7759	PRISM_7762	PRISM_7776	PRISM_7791	PRISM_7843	PRISM_7847	PRISM_7852	PRISM_7855	PRISM_7858	PRISM_7860	PRISM_7861	PRISM_7862	PRISM_7870	PRISM_7874	PRISM_7875	PRISM_7879	PRISM_7897	PRISM_7899	PRISM_7904	PRISM_7906	PRISM_7908	PRISM_7909	PRISM_7910	PRISM_7911	PRISM_7912	PRISM_7938	PRISM_7941	PRISM_7947	PRISM_7948	PRISM_7955	PRISM_7971	PRISM_7989	PRISM_8095	PRISM_8096	PRISM_8101	PRISM_8106	PRISM_8129	PRISM_8226	PRISM_8244	PRISM_8264	PRISM_8275	PRISM_8283	PRISM_8332	PRISM_8336	PRISM_8361	PRISM_8374	PRISM_8377	PRISM_8406	PRISM_8441	PRISM_8444	PRISM_8447	PRISM_8452	PRISM_8458	PRISM_8462	PRISM_8464	PRISM_8466	PRISM_8467	PRISM_8475	PRISM_8480	PRISM_8483	PRISM_8485	PRISM_8496	PRISM_8502	PRISM_8503	PRISM_8511	PRISM_8513	PRISM_8515	PRISM_8523	PRISM_8534	PRISM_8537	PRISM_8550	PRISM_8564	PRISM_8565	PRISM_8573	PRISM_8577	PRISM_8589	PRISM_8591	PRISM_8592	PRISM_8605	PRISM_8624	PRISM_8628	PRISM_8629	PRISM_8667	PRISM_8675	PRISM_8683	PRISM_8692	PRISM_8696	PRISM_8728	PRISM_8734	PRISM_8735	PRISM_8746	PRISM_8749	PRISM_8753	PRISM_8754	PRISM_8758	PRISM_8764	PRISM_8765	PRISM_8774	PRISM_8776	PRISM_8778	PRISM_8783	PRISM_8784	PRISM_8785	PRISM_8788	PRISM_8789	PRISM_8794	PRISM_8795	PRISM_8800	PRISM_8802	PRISM_8803	PRISM_8805	PRISM_8806	PRISM_8807	PRISM_8809	PRISM_8815	PRISM_8841	PRISM_8843	PRISM_8844	PRISM_8846	PRISM_8847	PRISM_8849	PRISM_8878	PRISM_8882	PRISM_8892	PRISM_8894	PRISM_8898	PRISM_8924	PRISM_8932	PRISM_8982	PRISM_8998	PRISM_9010	PRISM_9018	PRISM_9030	PRISM_9033	PRISM_9074	PRISM_9079	PRISM_9126	PRISM_9148	UMCGIBD00004	UMCGIBD00027	UMCGIBD00030	UMCGIBD00032	UMCGIBD00041	UMCGIBD00053	UMCGIBD00064	UMCGIBD00072	UMCGIBD00077	UMCGIBD00082	UMCGIBD00106	UMCGIBD00112	UMCGIBD00122	UMCGIBD00126	UMCGIBD00141	UMCGIBD00145	UMCGIBD00167	UMCGIBD00208	UMCGIBD00233	UMCGIBD00238	UMCGIBD00249	UMCGIBD00250	UMCGIBD00254	UMCGIBD00266	UMCGIBD00269	UMCGIBD00327	UMCGIBD00347	UMCGIBD00361	UMCGIBD00371	UMCGIBD00389	UMCGIBD00393	UMCGIBD00412	UMCGIBD00442	UMCGIBD00458	UMCGIBD00461	UMCGIBD00485	UMCGIBD00508	UMCGIBD00529	UMCGIBD00539	UMCGIBD00588	UMCGIBD00593	UMCGIBD00613	UMCGIBD00645
Streptococcus_lutetiensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00169	0.0	0.0	0.0	0.0	21.319	0.00164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.33844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02311	0.0	0.00517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.18953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94167	0.0	0.0	0.0	1.48972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus_macedonicus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus_milleri	0.0	0.0	0.0	0.03551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus_mitis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00554	0.0	0.0	0.0	0.0	0.00887	0.0	0.0	0.0	0.0	0.0	0.02016	0.0367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00606	0.0	0.10001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01681	0.0	0.0	0.0	0.0	0.00996	0.01562	0.00186	0.20993	0.0	0.00217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01549	0.01985	0.0	0.0	0.0	0.0	0.03038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27265	0.0	0.0	0.0	0.01722	0.03775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00105	0.0	0.00519	0.3053	0.0	0.00534	0.0039	0.0	0.00515	0.0	0.00686	0.0	0.0	0.0	0.01384	0.0	0.0	0.0007	0.0	0.00402	0.00304	0.01055	0.0	0.00629	0.08435	0.02974	0.0	0.08951	0.00548	0.02683	0.01089	0.0	0.00391	0.0	0.05433	0.0	0.0	0.00465	0.0	0.0	0.0	0.0	0.03643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01198	0.0	0.0	0.0	0.0	0.01624	0.0	0.0	0.00787	0.0	0.03147	0.0	0.0	0.0	0.0	0.0	0.0	0.01653	0.01415	0.0	0.0	0.0	0.0	0.00852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02071
Streptococcus_mutans	0.0	0.0	0.0	0.01213	0.0	0.0	0.0	0.0	0.0	0.221	0.0	0.0	0.0	0.0	0.0	0.0	0.00922	0.0	0.0	0.0	0.0	0.0	0.0	0.00155	0.20526	0.0	0.0	0.16294	0.01645	0.61124	0.01153	0.00528	0.0	0.01401	0.0	0.0	0.01884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72127	0.0	0.0	0.02406	0.0	0.0	0.02023	0.01434	0.03079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01274	0.0	0.0	0.0	0.0032	0.0	0.0	0.0	0.00959	0.0	0.00994	0.0	0.0	0.0	0.0	0.00502	0.0	0.0	0.0	0.71834	0.0	0.25912	0.02901	0.0	0.0	0.0	0.0	0.0	0.0	0.0402	0.0	0.00511	0.0	0.0	0.01948	0.0	0.63713	0.0	0.0	0.0	0.0	0.0	0.38739	0.0	0.0	0.04233	0.0	0.0	0.32586	0.0	0.0	0.0	0.26646	0.0	0.0	0.0	0.01728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00097	0.0	0.0	0.0	0.0	0.0	0.00284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00144	0.0	0.0	0.0	0.0148	0.0	0.0101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48052	0.0	0.0	0.0	0.0	0.00572	0.02895	0.0	0.0	0.0	0.0	0.0	0.0	0.52989	0.0	0.0	0.01335	0.09878	0.0	0.0	0.0	0.09144	0.0	0.0	0.0	0.0	0.78128	0.0123	0.02818	0.0	0.05512	0.0	0.0	0.0	0.0
Streptococcus_oralis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01487	0.02178	0.01149	0.0	0.0	0.0	0.00217	0.0	0.0	0.0	0.0	0.0	0.00531	0.00425	0.01311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02822	0.0	0.0	0.4209	0.0	0.0	0.0	0.02527	0.0	0.0	0.00166	0.00079	0.0	0.00871	0.0	0.87479	0.0	0.00676	0.01592	0.0	0.0	0.0	0.0	0.0	0.07231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33403	0.0	0.0	0.0	0.02145	0.0	0.06498	0.00994	0.0	0.0	0.0	0.0	0.11689	0.01212	0.0	0.0	0.05454	0.0	0.0	0.0	0.01058	0.03638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00965	0.0	0.0	0.0	0.0	0.02918	0.0	0.0	0.00924	0.0	0.02232	0.0041	0.0	0.00468	0.0	0.00266	0.0	0.0	0.0	0.00766	0.0	0.0	0.0	0.03533	0.0	0.0	0.0	0.0	0.0	0.01086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02996	0.0	0.0	0.0	0.0	0.01107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1371	0.0	0.0	0.0	0.0	1.3416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus_parasanguinis	0.00646	0.0	0.00124	0.26996	0.20256	0.0	0.09372	0.00999	0.0	0.38401	0.09184	0.0	0.00698	0.0	0.22159	0.0	0.09969	0.0	0.09963	0.23362	0.00297	0.05604	0.09408	0.12193	0.09284	0.0189	0.38209	0.04932	0.04895	0.32115	0.19466	0.07206	0.02456	0.19056	0.0032	0.03755	0.96311	0.04969	0.00964	0.16942	0.02398	0.88717	0.00088	0.00757	0.04975	0.01627	0.17279	0.07048	0.09588	0.03926	0.06393	0.03164	0.00184	0.0	0.00622	2.55959	0.05194	0.02481	0.21977	0.00074	0.0205	0.19463	0.03451	0.58393	0.11037	0.13347	0.01611	0.03334	0.00066	0.0	0.03679	0.06194	0.07226	0.01647	0.01329	0.0642	0.09881	0.01793	0.63838	0.16135	0.00065	0.04568	0.53315	0.12433	0.01669	0.03286	0.16201	0.02748	0.00945	0.0	0.0	0.01837	0.83004	0.68552	0.04546	0.00102	0.00597	0.0	0.12758	0.00524	0.07225	0.0	0.03292	0.02311	0.02237	0.66679	0.02367	23.5321	0.01386	0.0	0.15976	0.16408	0.0308	0.89168	0.11609	0.08913	0.15645	0.0	0.03743	0.75253	0.42002	0.0	0.02976	0.33925	0.0	0.10116	0.01478	0.23667	6.79246	0.1784	0.06971	0.0	0.07109	0.13992	0.01244	0.01306	0.00714	0.00145	0.0	0.29384	0.01329	0.01349	0.06794	0.02167	0.27718	0.0	0.05253	0.03717	0.28485	0.29043	0.04643	0.01971	0.13189	0.02723	0.15657	0.43085	0.00366	0.1037	0.03635	0.05892	0.01071	0.3539	0.00889	0.06186	0.0	0.0	2.57481	0.61062	0.0	0.02065	0.0227	0.0	0.00631	0.0	0.0	0.02266	0.02013	0.0	0.02713	0.0	0.0387	0.08838	0.02958	0.09022	0.10391	2.27809	0.05951	0.07292	0.03497	0.23156	0.04491	0.49566	0.26954	1.33641	0.0	0.0	0.0	0.3411	2.03814	0.12282	0.47837	0.03998	0.67915	0.05505	0.50788	0.14543	2.46763	0.01992	0.00945	0.0	2.98621	7.52	0.04328	0.21924	0.02831	0.78763	0.04019	0.0	0.05638	0.0464
Streptococcus_pasteurianus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.02632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus_pneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus_pseudopneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus_salivarius	0.22529	0.18165	0.31302	1.60995	0.44513	0.20564	0.61876	0.21234	0.25695	2.41285	0.61892	0.07751	0.02776	0.082	1.25114	0.0	0.08757	0.01469	0.35378	0.80977	0.02845	0.4992	0.05921	0.17804	1.23821	0.04718	0.24088	0.02361	0.14969	0.62589	2.73747	0.04527	0.05929	0.79757	0.02022	0.14301	3.39694	0.51451	0.02189	0.77575	0.12378	3.11269	0.00982	0.03772	0.87662	0.0	0.6036	0.05413	1.31771	0.45568	0.45128	0.0	0.04857	0.0	0.17482	3.81485	0.10172	0.14548	2.33966	0.08466	0.12816	0.35147	0.08233	2.74746	0.73198	0.23959	0.00356	0.03378	0.28171	0.0	0.08617	0.07594	0.11013	0.04481	0.0825	0.11087	0.0	0.03562	0.97422	0.03894	0.01004	0.44192	0.00228	0.11543	0.01151	0.13025	0.73327	0.13847	0.41404	0.01365	4.65622	0.25526	4.08394	1.94472	0.18088	0.12662	0.07384	0.0	1.04894	0.00903	0.22707	0.0	0.23488	0.03542	0.09966	2.31011	0.16563	17.73522	0.17001	0.0	1.2467	0.26115	0.36106	3.54815	0.5493	0.74903	0.43591	0.0	0.06184	0.49092	0.93915	0.02957	0.22483	1.12065	0.0	0.29386	0.04819	0.26279	12.41894	0.0	0.00268	0.03338	0.32205	0.05753	0.22124	0.01669	0.04548	0.05633	0.0	0.00301	0.01657	0.02789	0.08893	0.0607	0.52374	0.02382	0.11575	0.03313	0.34256	0.18684	0.06387	0.03663	0.08811	0.03406	0.39255	1.10712	0.01937	0.81019	0.0323	0.16406	0.00461	2.20505	0.0477	0.17709	0.0	0.01206	2.14406	5.66939	0.09491	0.12813	0.13276	0.0	0.22427	0.68209	0.02209	0.1368	0.13787	0.00981	0.1468	0.01871	0.14889	0.12632	0.07445	0.34188	0.45792	8.79199	0.17252	0.16689	0.08106	0.08741	0.02356	1.24345	0.00147	3.88942	0.0	0.0	0.04891	0.15121	1.25664	0.28572	2.55022	2.06889	0.9599	0.29349	1.31435	0.11114	6.93556	0.05235	0.07556	0.02113	5.07822	27.23593	0.55642	0.86123	0.24191	1.76065	0.05576	0.0323	1.01438	0.51857
Streptococcus_sanguinis	0.0	0.0	0.0	0.01152	0.0	0.0	0.0	0.0	0.0	0.01292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01999	0.0	0.0	0.0	0.0	0.0144	0.0	0.0	0.0	0.0	0.0	0.0	0.00684	0.03126	0.0	0.0	0.04133	0.0	0.03027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18187	0.0	0.0	0.0	0.0	0.0	0.00895	0.0	0.00728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01334	0.0	0.0	0.0	0.0	0.0	0.0	0.18581	0.0	0.0	0.00999	0.01609	0.02094	0.0	0.05006	0.0	0.0	0.0	0.01045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0323	0.03792	0.09267	0.00498	0.0	0.0	0.0	0.0	0.0	0.0	0.00231	0.0	0.01113	0.0	0.0	0.0	0.0	0.02062	0.0	0.00574	0.0	0.0	0.02058	0.00863	0.0	0.0	0.0	0.01753	0.0	0.00652	0.0	0.01193	0.0089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2258	0.0	0.1443	0.0	0.01856	0.0	0.0	0.0	0.0
