ID	CD_C3001C11X	CD_C3001C15X	CD_C3001C20X	CD_C3002C14X	CD_C3002C17X	CD_C3002C19X	CD_C3002C9X	CD_C3008C17X	CD_C3008C22X	CD_C3008C5X	CD_C3008C9X	CD_C3009C15X	CD_C3009C18X	CD_C3009C20X	CD_C3009C24X	CD_C3009C4X	CD_C3009C5X	CD_C3010C13X	CD_C3010C19X	CD_C3010C22X	CD_C3010C24X	CD_C3010C2X	CD_C3010C6X	CD_C3010C9X	CD_C3012C14X	CD_C3012C21X	CD_C3012C24X	CD_C3012C2X	CD_C3012C3X	CD_C3012C4X	CD_C3012C6X	CD_C3012C9X	CD_C3016C10X	CD_C3016C11X	CD_C3016C12X	CD_C3016C14X	CD_C3016C17X	CD_C3016C18X	CD_C3016C19X	CD_C3016C20X	CD_C3016C21X	CD_C3016C2X	CD_C3016C3X	CD_C3016C4X	CD_C3016C6X	CD_C3016C9X	CD_C3017C11X	CD_C3017C15X	CD_C3017C17X	CD_C3017C21X	CD_C3017C4X	CD_C3021C15X	CD_C3021C19X	CD_C3021C20X	CD_C3021C2X	CD_C3021C3X	CD_C3021C5X	CD_C3021C9X	CD_C3023C18X	CD_C3023C20X	CD_C3023C24X	CD_C3023C3X	CD_C3023C5X	CD_C3023C8X	CD_C3023C9X	CD_C3027C10X	CD_C3027C12X	CD_C3027C14X	CD_C3027C19X	CD_C3027C2X	CD_C3027C3X	CD_C3027C5X	CD_C3028C11X	CD_C3028C13X	CD_C3028C15X	CD_C3028C17X	CD_C3028C7X	CD_C3030C13X	CD_C3030C15X	CD_C3030C2X	CD_C3030C5X	CD_C3030C9X	CD_C3031C10X	CD_C3031C11X	CD_C3031C12X	CD_C3031C13X	CD_C3031C15X	CD_C3031C2X	CD_C3031C5X	CD_C3031C7X	CD_C3031C8X	CD_C3035C13X	CD_C3035C19X	CD_C3035C20X	CD_C3035C22X	CD_C3035C4X	CD_C3035C5X	CD_C3035C6X	CD_C3035C8X	CD_E5001C12X	CD_E5001C16X	CD_E5001C20X	CD_E5009C13X	CD_E5009C2X	CD_E5009C7X	CD_E5013C12X	CD_E5013C14X	CD_E5013C16X	CD_E5013C2X	CD_E5013C3X	CD_E5013C5X	CD_E5013C8X	CD_H4001C11X	CD_H4004C13X	CD_H4004C14X	CD_H4004C19X	CD_H4004C20X	CD_H4004C24X	CD_H4004C6X	CD_H4004C9X	CD_H4006C10X	CD_H4006C11X	CD_H4006C12X	CD_H4006C13X	CD_H4006C14X	CD_H4006C16X	CD_H4006C17X	CD_H4006C18X	CD_H4006C19X	CD_H4006C20X	CD_H4006C21X	CD_H4006C22X	CD_H4006C24X	CD_H4006C6X	CD_H4006C7X	CD_H4006C9X	CD_H4007C12X	CD_H4007C16X	CD_H4007C9X	CD_H4014C13X	CD_H4014C14X	CD_H4014C20X	CD_H4014C24X	CD_H4014C3X	CD_H4014C5X	CD_H4014C9X	CD_H4015C14X	CD_H4015C21X	CD_H4015C23X	CD_H4015C2X	CD_H4015C3X	CD_H4015C5X	CD_H4015C7X	CD_H4017C10X	CD_H4017C13X	CD_H4017C16X	CD_H4017C18X	CD_H4017C19X	CD_H4017C1X	CD_H4017C20X	CD_H4017C3X	CD_H4017C4X	CD_H4017C5X	CD_H4020C11X	CD_H4020C13X	CD_H4020C14X	CD_H4020C15X	CD_H4020C17X	CD_H4020C18X	CD_H4020C19X	CD_H4020C20X	CD_H4020C21X	CD_H4020C22X	CD_H4020C23X	CD_H4020C3X	CD_H4020C4X	CD_H4020C5X	CD_H4020C6X	CD_H4020C7X	CD_H4020C8X	CD_H4020C9X	CD_H4028C13X	CD_H4028C15X	CD_H4028C16X	CD_H4028C6X	CD_H4028C9X	CD_H4030C11X	CD_H4030C14X	CD_H4030C16X	CD_H4030C3X	CD_H4030C5X	CD_H4030C6X	CD_H4030C9X	CD_H4031C14X	CD_H4031C19X	CD_H4031C20X	CD_H4031C2X	CD_H4031C3X	CD_H4031C9X	CD_H4032C10X	CD_H4032C13X	CD_H4032C21X	CD_H4032C7X	CD_H4038C13X	CD_H4038C21X	CD_H4038C24X	CD_H4038C2X	CD_H4038C5X	CD_H4038C8X	CD_H4039C10X	CD_H4039C15X	CD_H4039C18X	CD_H4039C19X	CD_H4039C1X	CD_H4039C2X	CD_H4039C3X	CD_H4039C5X	CD_H4039C9X	CD_H4043C12X	CD_H4043C16X	CD_H4043C2X	CD_H4043C5X	CD_M2008C17X	CD_M2008C19X	CD_M2008C1X	CD_M2008C22X	CD_M2008C2X	CD_M2008C3X	CD_M2008C5X	CD_M2008C6X	CD_M2008C7X	CD_M2014C14X	CD_M2014C20X	CD_M2021C10X	CD_M2025C17X	CD_M2025C8X	CD_M2025C9X	CD_M2027C13X	CD_M2027C14X	CD_M2027C17X	CD_M2027C19X	CD_M2027C7X	CD_M2027C8X	CD_M2027C9X	CD_M2028C13X	CD_M2028C14X	CD_M2028C19X	CD_M2028C8X	CD_M2034C10X	CD_M2034C14X	CD_M2034C17X	CD_M2034C18X	CD_M2034C5X	CD_M2034C9X	CD_M2068C13X	CD_M2068C14X	CD_M2068C19X	CD_M2068C3X	CD_M2068C5X	CD_M2068C9X	CD_M2085C10X	CD_M2085C13X	CD_M2085C17X	CD_M2085C19X	CD_M2085C21X	CD_M2085C2X	CD_M2085C4X	CD_M2085C8X	CD_P6005C10X	CD_P6005C16X	CD_P6005C19X	CD_P6005C20X	CD_P6005C24X	CD_P6005C3X	CD_P6005C5X	CD_P6009C13X	CD_P6009C19X	CD_P6009C1X	CD_P6009C23X	CD_P6009C3X	CD_P6010C10X	CD_P6010C12X	CD_P6010C13X	CD_P6010C15X	CD_P6010C16X	CD_P6010C17X	CD_P6010C18X	CD_P6010C19X	CD_P6010C20X	CD_P6010C21X	CD_P6010C22X	CD_P6010C23X	CD_P6010C24X	CD_P6010C2X	CD_P6010C3X	CD_P6010C4X	CD_P6010C6X	CD_P6010C7X	CD_P6010C8X	CD_P6016C20X	CD_P6016C23X	CD_P6016C2X	CD_P6016C3X	CD_P6016C5X	CD_P6016C7X	CD_P6016C9X	CD_P6024C13X	CD_P6024C19X	CD_P6024C7X	CD_P6024C9X	CD_P6028C11X	CD_P6028C15X	CD_P6028C2X	CD_P6028C4X	CD_P6028C6X	CD_P6028C8X	CD_P6033C13X	CD_P6033C19X	CD_P6033C6X	CD_P6037C12X	CD_P6037C16X	CD_P6037C1X	CD_P6037C2X	CD_P6037C4X	CD_P6037C6X	CD_P6037C8X	nonIBD_C3022C11X	nonIBD_C3022C14X	nonIBD_C3022C19X	nonIBD_C3022C23X	nonIBD_C3022C4X	nonIBD_C3022C5X	nonIBD_C3022C9X	nonIBD_H4008C14X	nonIBD_H4008C18X	nonIBD_H4008C4X	nonIBD_H4008C5X	nonIBD_H4008C7X	nonIBD_H4009C13X	nonIBD_H4009C17X	nonIBD_H4009C19X	nonIBD_H4009C7X	nonIBD_H4013C14X	nonIBD_H4013C18X	nonIBD_H4013C22X	nonIBD_H4013C4X	nonIBD_H4013C5X	nonIBD_H4013C9X	nonIBD_H4016C15X	nonIBD_H4016C19X	nonIBD_H4016C24X	nonIBD_H4016C9X	nonIBD_H4018C10X	nonIBD_H4018C14X	nonIBD_H4018C19X	nonIBD_H4018C21X	nonIBD_H4018C24X	nonIBD_H4018C4X	nonIBD_H4018C5X	nonIBD_H4022C15X	nonIBD_H4022C2X	nonIBD_H4022C4X	nonIBD_H4022C5X	nonIBD_H4022C8X	nonIBD_H4023C14X	nonIBD_H4023C19X	nonIBD_H4023C23X	nonIBD_H4023C2X	nonIBD_H4023C3X	nonIBD_H4023C5X	nonIBD_H4023C6X	nonIBD_H4023C9X	nonIBD_H4024C16X	nonIBD_H4024C20X	nonIBD_H4024C21X	nonIBD_H4024C24X	nonIBD_H4024C2X	nonIBD_H4024C5X	nonIBD_H4024C6X	nonIBD_H4045C14X	nonIBD_H4045C19X	nonIBD_H4045C20X	nonIBD_H4045C21X	nonIBD_H4045C3X	nonIBD_H4045C4X	nonIBD_H4045C9X	nonIBD_M2039C10X	nonIBD_M2039C13X	nonIBD_M2039C16X	nonIBD_M2039C18X	nonIBD_M2039C24X	nonIBD_M2039C3X	nonIBD_M2039C4X	nonIBD_M2039C5X	nonIBD_M2039C9X	nonIBD_M2041C12X	nonIBD_M2041C17X	nonIBD_M2041C19X	nonIBD_M2041C24X	nonIBD_M2041C2X	nonIBD_M2041C3X	nonIBD_M2041C4X	nonIBD_M2041C8X	nonIBD_M2041C9X	nonIBD_M2042C10X	nonIBD_M2042C13X	nonIBD_M2042C15X	nonIBD_M2042C20X	nonIBD_M2042C22X	nonIBD_M2042C2X	nonIBD_M2042C3X	nonIBD_M2042C5X	nonIBD_M2047C11X	nonIBD_M2047C13X	nonIBD_M2047C14X	nonIBD_M2047C19X	nonIBD_M2047C20X	nonIBD_M2047C22X	nonIBD_M2047C3X	nonIBD_M2047C4X	nonIBD_M2048C12X	nonIBD_M2048C18X	nonIBD_M2048C1X	nonIBD_M2048C5X	nonIBD_M2060C12X	nonIBD_M2060C18X	nonIBD_M2060C3X	nonIBD_M2060C8X	nonIBD_M2061C10X	nonIBD_M2061C12X	nonIBD_M2061C14X	nonIBD_M2061C18X	nonIBD_M2061C21X	nonIBD_M2061C23X	nonIBD_M2061C2X	nonIBD_M2061C3X	nonIBD_M2061C5X	nonIBD_M2061C8X	nonIBD_M2072C10X	nonIBD_M2072C13X	nonIBD_M2072C15X	nonIBD_M2072C18X	nonIBD_M2072C21X	nonIBD_M2072C24X	nonIBD_M2072C2X	nonIBD_M2072C3X	nonIBD_M2072C5X	nonIBD_M2072C6X	nonIBD_M2072C7X	nonIBD_M2072C8X	nonIBD_M2075C14X	nonIBD_M2075C19X	nonIBD_M2075C1X	nonIBD_M2075C5X	nonIBD_M2075C9X	nonIBD_M2077C11X	nonIBD_M2077C13X	nonIBD_M2077C15X	nonIBD_M2077C16X	nonIBD_M2077C21X	nonIBD_M2077C2X	nonIBD_M2077C6X	nonIBD_M2077C9X	nonIBD_M2079C11X	nonIBD_M2079C14X	nonIBD_M2079C17X	nonIBD_M2079C21X	nonIBD_M2079C2X	nonIBD_M2079C5X	nonIBD_M2079C8X	nonIBD_M2079C9X	nonIBD_M2084C13X	nonIBD_M2084C19X	nonIBD_M2084C1X	nonIBD_M2084C24X	nonIBD_M2084C2X	nonIBD_M2084C5X	nonIBD_M2084C8X	nonIBD_M2084C9X	nonIBD_M2097C12X	nonIBD_M2097C15X	nonIBD_M2097C17X	nonIBD_M2097C1X	nonIBD_M2097C2X	nonIBD_M2097C4X	nonIBD_M2097C5X	nonIBD_P6014C14X	nonIBD_P6014C16X	nonIBD_P6017C12X	nonIBD_P6017C3X	nonIBD_P6017C4X	nonIBD_P6017C9X	nonIBD_P6018C10X	nonIBD_P6018C11X	nonIBD_P6018C12X	nonIBD_P6018C13X	nonIBD_P6018C16X	nonIBD_P6018C17X	nonIBD_P6018C18X	nonIBD_P6018C19X	nonIBD_P6018C21X	nonIBD_P6018C22X	nonIBD_P6018C23X	nonIBD_P6018C24X	nonIBD_P6018C4X	nonIBD_P6018C7X	nonIBD_P6018C8X	nonIBD_P6018C9X	UC_C3003C14X	UC_C3003C17X	UC_C3003C6X	UC_C3003C9X	UC_C3004C10X	UC_C3004C11X	UC_C3004C12X	UC_C3004C13X	UC_C3004C14X	UC_C3004C15X	UC_C3004C16X	UC_C3004C18X	UC_C3004C19X	UC_C3004C20X	UC_C3004C21X	UC_C3004C22X	UC_C3004C7X	UC_C3004C8X	UC_C3004C9X	UC_C3005C14X	UC_C3005C15X	UC_C3005C19X	UC_C3005C20X	UC_C3005C7X	UC_C3005C9X	UC_C3006C14X	UC_C3006C6X	UC_C3006C9X	UC_C3011C11X	UC_C3011C21X	UC_C3011C23X	UC_C3011C9X	UC_C3013C13X	UC_C3013C16X	UC_C3013C21X	UC_C3013C2X	UC_C3013C8X	UC_C3015C10X	UC_C3015C11X	UC_C3015C12X	UC_C3015C15X	UC_C3015C16X	UC_C3015C17X	UC_C3015C20X	UC_C3015C21X	UC_C3015C22X	UC_C3015C23X	UC_C3015C2X	UC_C3015C3X	UC_C3015C4X	UC_C3015C7X	UC_C3015C8X	UC_C3032C21X	UC_C3032C8X	UC_C3034C12X	UC_C3034C15X	UC_C3034C2X	UC_C3034C3X	UC_C3034C5X	UC_C3034C8X	UC_C3037C16X	UC_C3037C17X	UC_C3037C21X	UC_C3037C4X	UC_C3037C7X	UC_C3037C8X	UC_E5004C22X	UC_E5004C8X	UC_E5004C9X	UC_H4010C12X	UC_H4010C19X	UC_H4010C24X	UC_H4010C4X	UC_H4010C8X	UC_H4019C10X	UC_H4019C11X	UC_H4019C12X	UC_H4019C16X	UC_H4019C17X	UC_H4019C18X	UC_H4019C21X	UC_H4019C22X	UC_H4019C23X	UC_H4019C24X	UC_H4019C2X	UC_H4019C3X	UC_H4019C5X	UC_H4027C10X	UC_H4027C14X	UC_H4027C20X	UC_H4027C3X	UC_H4027C5X	UC_H4035C10X	UC_H4035C11X	UC_H4035C16X	UC_H4035C18X	UC_H4035C19X	UC_H4035C21X	UC_H4035C22X	UC_H4035C24X	UC_H4035C2X	UC_H4035C3X	UC_H4035C4X	UC_H4035C5X	UC_H4035C6X	UC_H4035C7X	UC_H4035C8X	UC_H4035C9X	UC_H4040C13X	UC_H4040C20X	UC_H4040C23X	UC_H4040C2X	UC_H4040C4X	UC_H4040C5X	UC_H4040C9X	UC_H4042C18X	UC_H4042C20X	UC_H4042C3X	UC_H4044C12X	UC_H4044C13X	UC_H4044C20X	UC_H4044C21X	UC_H4044C4X	UC_H4044C5X	UC_H4044C6X	UC_H4044C9X	UC_M2026C21X	UC_M2026C8X	UC_M2064C13X	UC_M2064C14X	UC_M2064C16X	UC_M2064C18X	UC_M2064C21X	UC_M2064C3X	UC_M2064C5X	UC_M2064C7X	UC_M2064C8X	UC_M2069C10X	UC_M2069C11X	UC_M2069C12X	UC_M2069C13X	UC_M2069C14X	UC_M2069C15X	UC_M2069C17X	UC_M2069C18X	UC_M2069C19X	UC_M2069C20X	UC_M2069C21X	UC_M2069C22X	UC_M2069C3X	UC_M2069C4X	UC_M2069C5X	UC_M2069C6X	UC_M2069C7X	UC_M2069C8X	UC_M2069C9X	UC_M2071C12X	UC_M2071C2X	UC_M2071C3X	UC_M2071C4X	UC_M2071C6X	UC_M2071C7X	UC_M2071C8X	UC_M2071C9X	UC_M2083C11X	UC_M2083C15X	UC_M2083C17X	UC_M2083C19X	UC_M2083C4X	UC_M2083C7X	UC_M2083C9X	UC_M2103C11X	UC_M2103C14X	UC_M2103C2X	UC_P6012C11X	UC_P6012C13X	UC_P6012C18X	UC_P6012C1X	UC_P6012C2X	UC_P6012C3X	UC_P6013C10X	UC_P6013C14X	UC_P6013C2X	UC_P6013C5X	UC_P6013C8X	UC_P6035C11X	UC_P6035C12X	UC_P6035C16X	UC_P6035C18X	UC_P6035C4X	UC_P6035C5X	UC_P6035C8X	UC_P6038C10X	UC_P6038C13X	UC_P6038C19X	UC_P6038C1X	UC_P6038C2X	UC_P6038C4X	UC_P6038C7X	UC_P6038C8X
UNKNOWN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01749	0.00155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.60644	0.45655	0.44061	0.31543	0.00275	0.0	0.16486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45938	0.43903	0.01329	0.0	0.0	0.02013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02081	0.0	0.0053	0.41592	0.06724	0.37175	0.34992	0.68103	0.0229	0.14027	2.6122	0.0	0.02207	0.0	0.0599	0.01216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38834	1.39058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00317	0.0	0.0	0.0	0.0	0.09237	0.52415	0.17555	0.70289	0.38604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06208	0.33574	4.69838	3.41113	0.0	0.00667	1.21355	0.59078	0.02899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20769	0.04862	0.02371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
